YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202302,178226,1084324,3,1.98,"WNW","UNIVERSAL CITY",34.1368,-118.3637,348208,11821822
202302,178226,1084324,4,1.9,"WNW","UNIVERSAL CITY",34.1393,-118.3614,348358,11821684
202302,178226,1084327,1,3.16,"ENE","OJAI",34.4709,-119.2007,3428254,11912042
202302,178226,1084327,2,3.2,"ENE","OJAI",34.4709,-119.1999,3428254,11911994
202302,178226,1084327,3,3.15,"ENE","OJAI",34.4702,-119.2003,3428212,11912018
202302,178226,1084327,4,3.14,"ENE","OJAI",34.4705,-119.2009,3428230,11912054
202302,178226,1084328,1,1.71,"N","UNIVERSAL CITY",34.1546,-118.3322,349276,11819932
202302,178226,1084328,2,1.18,"N","UNIVERSAL CITY",34.1471,-118.3294,348826,11819764
202302,178226,1084328,3,1.6,"NNE","UNIVERSAL CITY",34.1519,-118.3209,349114,11819254
202302,178226,1084328,4,1.87,"NNE","UNIVERSAL CITY",34.1564,-118.323,349384,11819380
202302,178226,1084329,1,2.15,"NNW","CERRITOS",33.91,-117.98,3354600,11758800
202302,178226,1084329,2,2.08,"NNW","CERRITOS",33.909,-117.9799,3354540,11758794
202302,178229,1084312,1,1.14,"ENE","PANAMINT SPG",36.3344,-117.4502,3620064,11727012
202302,178229,1084312,2,4.89,"E","PANAMINT SPG",36.3393,-117.3828,3620358,11722968
202302,178229,1084312,3,4.95,"ENE","PANAMINT SPG",36.3466,-117.3834,3620796,11723004
202302,178229,1084312,4,1.29,"NE","PANAMINT SPG",36.3414,-117.4516,3620484,11727096
202302,178231,1084292,1,2.66,"NNW","LOCO STATION",36.2342,-117.9921,3614052,11759526
202302,178231,1084292,2,6.4,"NE","OLANCHA",36.3401,-117.9125,3620406,11754750
202302,178231,1084292,3,2.14,"N","CARTAGO",36.351,-118.0313,3621060,1181878
202302,178231,1084292,4,.94,"SSW","CARTAGO",36.3083,-118.0385,3618498,1182310
202302,178254,1084246,1,.69,"S","ATLANTA HARTSFIELD I",33.64,-84.43,3338400,8425800
202302,178254,1084252,1,1.77,"N","LA GRANGE CALLAWY AR",33.0252,-85.0644,331512,853864
202302,178254,1084252,2,1.45,"NW","KNOTT",33.0445,-84.9681,332670,8458086
202304,177702,1080800,1,1.59,"W","CALVERT",39.7,-76.01,3942000,76600
202304,177702,1080800,2,.87,"NW","PLEASANT HILL",39.68,-75.91,3940800,7554600
202304,177702,1080803,1,1.59,"W","CALVERT",39.7,-76.01,3942000,76600
202304,177702,1080805,1,1.01,"WNW","SWAN CREEK",39.5271,-76.1465,3931626,768790
202304,177702,1080806,1,.88,"SE","HAVRE DE GRACE",39.5398,-76.09,3932388,765400
202304,177702,1080807,1,1.29,"WNW","EDER",39.6302,-75.9204,3937812,7555224
202304,177702,1080808,1,.69,"SSW","CHILDS",39.6405,-75.8842,3938430,7553052
202304,177702,1080809,1,.75,"WSW","BACON HILL",39.5972,-75.9136,3935832,7554816
202304,177702,1080810,1,.92,"NW","APPEAL",38.3793,-76.4623,3822758,7627738
202304,177702,1080811,1,.76,"W","PATUXENT RIVER",38.2786,-76.4139,3816716,7624834
202304,177702,1080812,1,.89,"SW","CALIFORNIA",38.2899,-76.5102,3817394,7630612
202304,177702,1080813,1,.08,"S","BEACHVILLE",38.1489,-76.42,388934,7625200
202304,177712,1080814,1,2.18,"NNW","CDENORA",38.1107,-77.8091,386642,7748546
202304,177712,1080815,1,1.24,"NW","PARTLOW",38.0422,-77.6466,382532,7738796
202304,177712,1080816,1,.95,"NE","LEWINSVILLE",38.9379,-77.1855,3856274,7711130
202304,177713,1080817,1,2.07,"SSE","OLIVERS SHOP",38.4516,-76.8681,3827096,7652086
202304,177713,1080818,1,.77,"WNW","CHARLOTTE HALL",38.4832,-76.7936,3828992,7647616
202304,177713,1080819,1,.31,"S","DUBOIS",38.4756,-76.831,3828536,7649860
202304,177713,1080820,1,.48,"SSE","OAKS",38.4933,-76.7778,3829598,7646668
202304,177713,1080821,1,.07,"WSW","HUGHESVILLE",38.5295,-76.7811,3831770,7646866
202304,177713,1080822,1,.63,"N","LOVES",38.539,-76.7287,3832340,7643722
202304,177713,1080823,1,.85,"SSW","LEONARDTOWN",38.2892,-76.6376,3817352,7638256
202304,177713,1080824,1,1.44,"SSW","LNRDTWN ST MARYS ARP",38.3008,-76.5601,3818048,7633606
202304,177713,1080825,1,.1,"W","GLEN ECHO",38.9698,-77.1318,3858188,777908
202304,177713,1080826,1,0,"N","(NHK)NAS PATUXENT RI",38.28,-76.43,3816800,7625800
202304,177713,1080827,1,1.35,"ENE","BERWYN",38.9877,-76.9069,3859262,7654414
202304,177714,1080828,1,0,"N","(KW29)BAY BRIDGE AIRPORT",38.98,-76.33,3858800,7619800
202304,177714,1080829,1,0,"N","PINEY POINT (PPTM2)",38.13,-76.53,387800,7631800
202304,177714,1080830,1,0,"N","LOWER HOOPER ISLAND (HPR)",38.26,-76.18,3815600,7610800
202304,177714,1080831,1,0,"N","LEWISETTA (LWS)",38,-76.47,3800,7628200
202304,177714,1080832,1,0,"N","LEWISETTA MD (LWTV2)",38,-76.47,3800,7628200
202304,177714,1080833,1,0,"N","POINT LOOKOUT (PTL)",38.04,-76.32,382400,7619200
202304,177519,1079912,1,.43,"SSW","THICK",35.6642,-86.753,3539852,8645180
202304,177519,1079912,2,1.15,"NNW","BEASLEY",35.694,-86.661,3541640,8639660
202304,177519,1079914,1,.65,"SE","GREENWOOD",35.694,-86.661,3541640,8639660
202304,177519,1079914,2,1.71,"NNW","EAGLEVILLE ARPT",35.701,-86.636,3542060,8638160
202304,177519,1079915,1,2.94,"NW","ROVER",35.701,-86.636,3542060,8638160
202304,177519,1079915,2,2.92,"NW","ROVER",35.702,-86.634,3542120,8638040
202304,177519,1079916,1,1.71,"NNW","EAGLEVILLE ARPT",35.702,-86.634,3542120,8638040
202304,177519,1079916,2,.82,"W","LINK",35.7222,-86.5343,3543332,8632058
202304,177519,1079917,1,1.11,"ENE","RUCKER",35.7554,-86.3814,3545324,8622884
202304,177519,1079917,2,4.02,"E","KITTRELL",35.828,-86.179,3549680,8610740
202304,177519,1079918,1,.15,"SSE","READYVILLE",35.828,-86.179,3549680,8610740
202304,177519,1079918,2,2.08,"SW","PLEASANT RIDGE",35.8613,-86.0791,3551678,864746
202304,177534,1092807,1,.47,"NE","FISK",34.9746,-86.5738,3458476,8634428
202304,177534,1092807,2,1.72,"NW","FAIRVIEW",34.9907,-86.497,3459442,8629820
202304,177534,1094823,1,.89,"NE","HOLLYWOOD",34.73,-85.97,3443800,8558200
202304,177534,1094824,1,2.69,"SE","LANGSTON",34.5,-86.05,3430000,863000
202304,177534,1094825,1,3.43,"SE","DAVISTOWN",34.5102,-85.9839,3430612,8559034
202304,177534,1094827,1,3.03,"SSE","LARKINSVILLE",34.6397,-86.1088,3438382,866528
202304,177534,1094829,1,2.02,"ESE","LARKINSVILLE",34.6638,-86.1004,3439828,866024
202304,177534,1094830,1,.54,"SW","MADISON CO JET PORT",34.6436,-86.7856,3438616,8647136
202304,177535,1092808,1,2.39,"SSE","LINCOLN",34.991,-86.497,3459460,8629820
202304,177535,1092808,2,1.15,"SSE","ELORA",35.0039,-86.3648,35234,8621888
202304,177536,1079709,1,1.34,"SSE","PETERSBURG",38.962,-82.7209,3857720,8243254
202304,177536,1079710,1,.87,"NW","RATCLIFFBURG",39.28,-82.69,3916800,8241400
202304,177536,1079711,1,1.38,"N","SAYRE",39.7,-82.05,3942000,823000
202304,177539,1079713,1,.27,"NNE","STATION ROBN4",40.6633,-74.0672,4039798,744032
202304,177539,1079714,1,0,"N","BAYONNE WXFLOW",40.67,-74.03,4040200,741800
202304,177539,1079715,1,2.31,"S","SANDY HOOK BAY",40.4169,-74.0338,4025014,742028
202304,177539,1079716,1,0,"N","STATION 44065",40.37,-73.7,4022200,7342000
202304,177539,1079717,1,0,"N","NORWALK LIGHT WXFLOW",41.08,-73.38,414800,7322800
202304,177539,1079718,1,0,"N","LIGHTHOUSE POINT WXFLOW",41.25,-72.9,4115000,7254000
202304,177539,1079719,1,0,"N","STATION 44025",40.25,-73.17,4015000,7310200
202304,177552,1079762,1,2.66,"ENE","ENTERPRISE",41.6435,-79.5318,4138610,7931908
202304,177552,1079763,1,1.03,"E","IRVINE",41.83,-79.26,4149800,7915600
202304,177552,1079764,1,1.03,"E","NORTH WARREN",41.87,-79.15,4152200,799000
202304,177552,1079765,1,1.12,"E","NORTH WARREN",41.8684,-79.1483,4152104,798898
202304,177552,1079766,1,1.01,"SW","EAST KANE",41.6405,-78.8148,4138430,7848888
202304,177552,1079767,1,.19,"NNW","WEST ELDRED",41.9725,-78.4016,4158350,7824096
202304,177552,1079768,1,1.26,"N","VINCO",40.4181,-78.873,4025086,7852380
202304,177552,1079769,1,.97,"SE","MT JEWETT",41.719,-78.6384,4143140,7838304
202304,177552,1079771,1,.79,"E","SUMMIT",41.9512,-78.5348,4157072,7832088
202304,177552,1079775,1,1.13,"W","SAWYER CITY",41.9529,-78.6417,4157174,7838502
202304,177552,1079776,1,1.37,"WNW","MARSHBURG",41.8574,-78.7946,4151444,7847676
202304,177552,1079778,1,6.21,"E","CAMERON",41.45,-78.06,4127000,783600
202304,177552,1079779,1,.99,"NNW","DRIFTWOOD",41.3422,-78.1402,4120532,788412
202304,177552,1079784,1,.2,"SSW","ODIN",41.6973,-78.0815,4141838,784890
202304,177552,1079785,1,.89,"W","LEMONT",40.8217,-77.8168,4049302,7749008
202304,177552,1079786,1,1.38,"S","WOODYCREST",40.8,-77.88,4048000,7752800
202304,177552,1079787,1,0,"N","GAINES JCT",41.75,-77.57,4145000,7734200
202304,177633,1084408,1,5.12,"NE","SACO",48.5167,-107.2433,4831002,10714598
202304,177633,1084408,2,4.48,"ENE","SACO",48.5025,-107.2455,4830150,10714730
202304,177633,1084408,3,7.3,"ENE","SACO",48.5023,-107.1783,4830138,10710698
202304,177633,1084408,4,7.63,"ENE","SACO",48.5148,-107.1777,4830888,10710662
202304,177633,1084408,5,6.49,"ENE","SACO",48.5198,-107.2097,4831188,10712582
202304,177633,1084409,1,3.68,"SE","GLASGOW",48.1579,-106.5809,489474,10634854
202304,177633,1084409,2,3.42,"SSE","GLASGOW",48.1544,-106.6014,489264,10636084
202304,177633,1084409,3,2.74,"SSE","GLASGOW",48.1637,-106.6061,489822,10636366
202304,177633,1084409,4,2.7,"SSE","GLASGOW",48.167,-106.5986,4810020,10635916
202304,177633,1084409,5,3.1,"SE","GLASGOW",48.1634,-106.5909,489804,10635454
202304,177633,1084611,1,.65,"W","NASHUA",48.13,-106.3642,487800,10621852
202304,177633,1084611,2,.22,"WSW","NASHUA",48.1286,-106.3544,487716,10621264
202304,177633,1084611,3,1.1,"SSW","NASHUA",48.1162,-106.3617,486972,10621702
202304,177633,1084611,4,1.35,"WSW","NASHUA",48.1197,-106.3748,487182,10622488
202304,177633,1084611,5,.84,"W","NASHUA",48.1307,-106.3683,487842,10622098
202304,177633,1084616,1,.78,"NNE","TAMPICO",48.311,-106.816,4818660,10648960
202304,177633,1084616,2,.94,"NE","TAMPICO",48.3096,-106.8056,4818576,10648336
202304,177633,1084616,3,.76,"ENE","TAMPICO",48.3054,-106.8055,4818324,10648330
202304,177633,1084616,4,.45,"NNE","TAMPICO",48.3062,-106.8167,4818372,10649002
202304,177633,1084616,5,.34,"NNW","TAMPICO",48.3046,-106.8228,4818276,10649368
202304,177633,1084616,6,.65,"NNW","TAMPICO",48.3089,-106.8248,4818534,10649488
202304,177633,1084634,1,3.95,"WNW","HINSDALE",48.4194,-107.1611,4825164,1079666
202304,177633,1084634,2,4.1,"WNW","HINSDALE",48.4212,-107.1635,4825272,1079810
202304,177633,1084634,3,4.5,"WNW","HINSDALE",48.4224,-107.1721,4825344,10710326
202304,177633,1084634,4,4.48,"WNW","HINSDALE",48.4195,-107.1732,4825170,10710392
202304,177633,1084827,1,.53,"W","POPLAR ARPT",48.1212,-105.1914,487272,10511484
202304,177633,1084827,2,.29,"WNW","POPLAR ARPT",48.121,-105.186,487260,10511160
202304,177633,1084827,3,.65,"WSW","POPLAR ARPT",48.1163,-105.1929,486978,10511574
202304,177633,1084827,4,1,"WSW","POPLAR ARPT",48.1147,-105.2001,486882,10512006
202304,177633,1084827,5,1.05,"N","POPLAR",48.1151,-105.2034,486906,10512204
202304,177633,1084827,6,1.06,"WSW","POPLAR ARPT",48.1165,-105.2023,486990,10512138
202304,177633,1084840,1,3.07,"W","DODSON",48.4057,-108.2964,4824342,10817784
202304,177633,1084840,2,3.17,"W","DODSON",48.405,-108.2988,4824300,10817928
202304,177633,1084840,3,2.82,"W","DODSON",48.3986,-108.2915,4823916,10817490
202304,177633,1084840,4,2.65,"W","DODSON",48.4007,-108.2878,4824042,10817268
202304,177633,1084847,1,.24,"WSW","NASHUA",48.1289,-106.3549,487734,10621294
202304,177633,1084847,2,.69,"SW","NASHUA",48.1221,-106.3592,487326,10621552
202304,177633,1084847,3,1.04,"WSW","NASHUA",48.1244,-106.371,487464,10622260
202304,177633,1084847,4,.81,"W","NASHUA",48.1311,-106.3675,487866,10622050
202304,177648,1081010,1,2.72,"SW","IRWIN",37.3751,-120.8883,3722506,12053298
202304,177648,1081010,2,2.54,"NW","STEVINSON",37.3515,-120.8876,3721090,12053256
202304,177648,1081010,3,1.77,"NNE","STEVINSON",37.3516,-120.8328,3721096,12049968
202304,177648,1081010,4,1.3,"SE","IRWIN",37.3874,-120.8324,3723244,12049944
202304,177649,1080498,1,0,"N","GOSPORT",39.35,-86.67,3921000,8640200
202304,177649,1080499,1,1.06,"W","INDIANAPOLIS INTL AR",39.72,-86.3,3943200,8618000
202304,177649,1080500,1,2.61,"NE","INDIANAPOLIS",39.81,-86.12,3948600,867200
202304,177649,1080501,1,1.15,"SE","NEW ROSS",39.9578,-86.7053,3957468,8642318
202304,177649,1080501,2,1.27,"SE","NEW ROSS",39.9591,-86.7006,3957546,8642036
202304,177649,1080502,1,2.07,"N","KOKOMO RUZICKA ARPT",40.46,-86.18,4027600,8610800
202304,177649,1080503,1,1.73,"ENE","SHEPHERD",39.98,-86.4,3958800,8624000
202304,177649,1080504,1,2.61,"NE","BAKERS CORNERS",40.16,-86.1,409600,866000
202304,177649,1093309,1,1.15,"ENE","EAST UNION",40.2233,-86.1086,4013398,866516
202304,177650,1080505,1,3.02,"SSW","HEBBRONVILLE",27.28,-98.7,2716800,9842000
202304,177650,1080505,2,.78,"SE","HEBBRONVILLE",27.312,-98.6712,2718720,9840272
202304,177683,1080608,1,1.38,"WNW","SPRING BRANCH",29.81,-95.54,2948600,9532400
202304,177684,1081337,1,2.92,"ESE","CHILDRESS",34.4081,-100.1509,3424486,1009054
202304,177684,1081340,1,6,"S","OLTON",34.0932,-102.13,345592,1027800
202304,177684,1081341,1,3,"NW","SHALLOWATER",33.7107,-102.0169,3342642,1021014
202304,177684,1081341,2,3.86,"SSW","LUBBOCK",33.5271,-101.8714,3331626,10152284
202304,177684,1081342,1,1,"S","FLOYDADA",33.9655,-101.33,3357930,10119800
202304,177684,1081343,1,0,"N","LOCKNEY",34.12,-101.43,347200,10125800
202304,177684,1081344,1,1,"SE","RALLS",33.6698,-101.3677,3340188,10122062
202304,177684,1081345,1,6,"NW","WHITE RIVER LAKE",33.5214,-101.1636,3331284,1019816
202304,177684,1081346,1,0,"N","TAHOKA",33.18,-101.78,3310800,10146800
202304,177702,1080717,1,.14,"E","STREET",39.6697,-76.3773,3940182,7622638
202304,177702,1080718,1,.51,"E","JACKSONVILLE",39.52,-76.5604,3931200,7633624
202304,177702,1080719,1,.49,"ESE","RISING SUN",39.6983,-76.0611,3941898,763666
202304,177702,1080720,1,.59,"W","WOODLAWN",39.6301,-76.0812,3937806,764872
202304,177702,1080722,1,.05,"SW","AIKIN",39.5695,-76.0705,3934170,764230
202304,177702,1080724,1,1.21,"WSW","SYLMAR",39.7114,-76.0499,3942684,762994
202304,177552,1079788,1,.52,"E","WELLSBORO ARPT",41.73,-77.39,4143800,7723400
202304,177552,1079789,1,2.13,"WSW","LEMONT",40.8109,-77.8389,4048654,7750334
202304,177552,1079790,1,0,"N","SABINSVILLE",41.87,-77.52,4152200,7731200
202304,177552,1079791,1,1.34,"ESE","WOODYCREST",40.813,-77.8561,4048780,7751366
202304,177552,1079792,1,.05,"NNW","WELLSBORO",41.7506,-77.3002,4145036,7718012
202304,177552,1079793,1,.45,"N","STATE COLLEGE",40.7865,-77.8509,4047190,7751054
202304,177552,1079794,1,1.29,"NE","THOMASVILLE",39.9418,-76.851,3956508,7651060
202304,177552,1079795,1,2.21,"WSW","BRADLEY JCT",40.54,-78.72,4032400,7843200
202304,177552,1079796,1,.57,"ENE","LICKDALE",40.4531,-76.51,4027186,7630600
202304,177568,1079919,1,3.66,"NNE","RICHMOND",29.63,-95.73,2937800,9543800
202304,177568,1079920,1,4.15,"S","KATY",29.74,-95.8,2944400,9548000
202304,177568,1079921,1,1.2,"W","KATY",29.8,-95.82,2948000,9549200
202304,177568,1079922,1,2.27,"NE","DELHI",29.8,-95.74,2948000,9544400
202304,177568,1079923,1,2.39,"NNW","BARKER",29.81,-95.72,2948600,9543200
202304,177568,1079924,1,1.38,"WNW","BARKER",29.79,-95.72,2947400,9543200
202304,177568,1079925,1,1.39,"ESE","CLODINE",29.69,-95.66,2941400,9539600
202304,177568,1079926,1,.91,"NW","BARKER",29.79,-95.71,2947400,9542600
202304,177568,1079927,1,5.16,"NNW","WILLIS",30.49,-95.51,3029400,9530600
202304,177568,1079928,1,1.2,"W","EAGLE LAKE ARPT",29.6,-96.34,2936000,9620400
202304,177576,1081512,1,1.72,"NNW","LAURA",40.0241,-84.4078,401446,8424468
202304,177576,1081512,2,1.77,"ENE","TROY",40.0636,-84.1717,403816,8410302
202304,177576,1081516,1,2.99,"ENE","GORDON",39.9486,-84.4491,3956916,8426946
202304,177576,1081516,2,8.36,"SE","PAINTER CREEK",39.9626,-84.3388,3957756,8420328
202304,177576,1081517,1,.5,"E","CIRCLE HILL",40.0704,-84.3905,404224,8423430
202304,177576,1081517,2,1.34,"NE","PLSNT HLL BSHRE ARPT",40.0659,-84.3156,403954,8418936
202304,177576,1081518,1,0,"N","ADA",40.77,-83.82,4046200,8349200
202304,177576,1081519,1,2.14,"E","EPWORTH HGTS",39.25,-84.21,3915000,8412600
202304,177576,1081520,1,.87,"NE","ALGER",40.71,-83.84,4042600,8350400
202304,177576,1081521,1,0,"N","MOSCOW",38.85,-84.22,3851000,8413200
202304,177576,1081522,1,0,"N","(DAY)COX DAYTON INTL",39.9,-84.22,3954000,8413200
202304,177576,1081523,1,1.48,"NNW","DUBLIN",40.12,-83.13,407200,837800
202304,177576,1081524,1,.69,"S","CHRISTIANSBURG",40.04,-84.03,402400,841800
202304,177576,1081525,1,2.81,"S","URBANA",40.08,-83.76,404800,8345600
202304,177576,1081526,1,1.26,"ENE","MIDDLEBURG",40.29,-83.56,4017400,8333600
202304,177576,1081527,1,1.75,"NW","ROACHESTER",39.37,-84.12,3922200,847200
202304,177576,1081528,1,.53,"E","MORROW FRITH ARPT",39.33,-84.04,3919800,842400
202304,177576,1081529,1,1.27,"WSW","(ILN)WILMINGTON ARPK",39.42,-83.82,3925200,8349200
202304,177576,1081530,1,3.17,"E","IRWIN",40.12,-83.42,407200,8325200
202304,177576,1081532,1,2.81,"S","TROYTON",40.36,-83.07,4021600,834200
202304,177576,1081533,1,1.28,"WNW","DANVILLE",39.14,-83.77,398400,8346200
202304,177576,1086738,1,.6,"ESE","UNIOPOLIS",40.5956,-84.0702,4035736,844212
202304,177576,1086738,2,3.97,"NE","WAYNESFIELD",40.6445,-83.932,4038670,8355920
202304,177612,1080199,1,1.08,"W","HOOVERSVILLE",40.1512,-78.9403,409072,7856418
202304,177616,1080201,1,7.86,"ENE","PLAYALINDA BEACH",28.61,-80.67,2836600,8040200
202304,177616,1080202,1,6.71,"E","PLAYALINDA BEACH",28.56,-80.67,2833600,8040200
202304,177616,1080203,1,0,"N","BUOY 41009",28.52,-80.17,2831200,8010200
202307,180758,1100757,1,6.98,"SW","WAGON MOUND",35.93,-104.8,3555800,10448000
202307,180766,1124960,1,.55,"NNW","(LYH)GLENN FLD LYNCH",37.3378,-79.202,3720268,7912120
202307,180766,1124960,2,.66,"N","(LYH)GLENN FLD LYNCH",37.3395,-79.1985,3720370,7911910
202307,180766,1124960,3,.76,"NNE","(LYH)GLENN FLD LYNCH",37.3405,-79.1957,3720430,7911742
202307,180766,1124960,4,.9,"NNE","(LYH)GLENN FLD LYNCH",37.3421,-79.1937,3720526,7911622
202307,180766,1124960,5,.94,"NNE","(LYH)GLENN FLD LYNCH",37.3428,-79.1942,3720568,7911652
202307,180766,1124960,6,.82,"NNE","(LYH)GLENN FLD LYNCH",37.3414,-79.1961,3720484,7911766
202307,180766,1124960,7,.71,"N","(LYH)GLENN FLD LYNCH",37.3402,-79.1996,3720412,7911976
202307,180766,1124960,8,.63,"NNW","(LYH)GLENN FLD LYNCH",37.3389,-79.2027,3720334,7912162
202307,180766,1124961,1,.56,"E","BOCOCK",37.3686,-79.11,3722116,796600
202307,180766,1124961,2,.56,"E","BOCOCK",37.3688,-79.11,3722128,796600
202307,180766,1124961,3,.63,"E","BOCOCK",37.3688,-79.1086,3722128,796516
202307,180766,1124961,4,.63,"E","BOCOCK",37.3685,-79.1086,3722110,796516
202307,180766,1124962,1,.81,"ENE","POSM",37.3857,-79.0671,3723142,794026
202307,180766,1124962,2,.81,"ENE","POSM",37.3852,-79.0667,3723112,794002
202307,180766,1124962,3,1.12,"ENE","POSM",37.3858,-79.0609,3723148,793654
202307,180766,1124962,4,1.24,"ENE","POSM",37.3889,-79.0603,3723334,793618
202307,180766,1124962,5,1.22,"ENE","POSM",37.3892,-79.061,3723352,793660
202307,180766,1124962,6,.97,"ENE","POSM",37.3869,-79.0646,3723214,793876
202307,180766,1124963,1,.54,"W","CONCORD",37.351,-78.9897,3721060,7859382
202307,180766,1124963,2,.56,"W","CONCORD",37.3515,-78.9899,3721090,7859394
202307,180766,1124963,3,.6,"W","CONCORD",37.3515,-78.9907,3721090,7859442
202307,180766,1124963,4,.58,"W","CONCORD",37.3509,-78.9904,3721054,7859424
202307,180766,1124964,1,2.33,"ESE","LYNCHBURG ARPT",37.3123,-79.164,3718738,799840
202307,180766,1124964,2,2.35,"ESE","LYNCHBURG ARPT",37.3119,-79.1637,3718714,799822
202307,180766,1124964,3,2.37,"ESE","LYNCHBURG ARPT",37.312,-79.1632,3718720,799792
202307,180766,1124964,4,2.36,"ESE","LYNCHBURG ARPT",37.3124,-79.1632,3718744,799792
202307,180766,1124964,5,2.35,"ESE","LYNCHBURG ARPT",37.3125,-79.1634,3718750,799804
202307,180766,1124976,1,1.34,"SSE","LONE JACK",37.3312,-79.1144,3719872,796864
202307,180766,1124976,2,1.44,"S","LONE JACK",37.3291,-79.12,3719746,797200
202307,180766,1125286,5,.35,"SW","RUSTBURG",37.2759,-79.1036,3716554,796216
202307,180766,1125286,6,.14,"SSW","RUSTBURG",37.2781,-79.1006,3716686,796036
202307,180766,1125286,7,.09,"WSW","RUSTBURG",37.2796,-79.1016,3716776,796096
202307,180766,1125286,8,.24,"WNW","RUSTBURG",37.2813,-79.104,3716878,796240
202307,180766,1125296,1,.81,"SSE","LYNCHBURG",37.4086,-79.147,3724516,798820
202307,180766,1125296,2,.78,"SSE","LYNCHBURG",37.4092,-79.1459,3724552,798754
202307,180766,1125296,3,.77,"SSE","LYNCHBURG",37.4096,-79.1452,3724576,798712
202307,180766,1125296,4,.76,"SSE","LYNCHBURG",37.4097,-79.1454,3724582,798724
202307,180766,1125296,5,.79,"SSE","LYNCHBURG",37.4089,-79.1466,3724534,798796
202307,180766,1125296,6,.8,"SSE","LYNCHBURG",37.4087,-79.147,3724522,798820
202307,180766,1125465,1,.39,"E","FANCY GAP",36.6694,-80.693,3640164,8041580
202307,180766,1125465,2,.4,"E","FANCY GAP",36.6695,-80.6927,3640170,8041562
202307,180766,1125465,3,.39,"E","FANCY GAP",36.6699,-80.693,3640194,8041580
202307,180766,1125465,4,.37,"E","FANCY GAP",36.6699,-80.6933,3640194,8041598
202307,180766,1125469,1,.3,"WSW","BENT CREEK",37.5278,-78.8347,3731668,7850082
202307,180766,1125469,2,.29,"SW","BENT CREEK",37.5273,-78.8342,3731638,7850052
202307,180766,1125469,3,.2,"SW","BENT CREEK",37.5282,-78.8328,3731692,7849968
202307,180766,1125469,4,.21,"WSW","BENT CREEK",37.5285,-78.8333,3731710,7849998
202307,180770,1100802,1,1.34,"WNW","WRIGHTSBORO",33.51,-82.52,3330600,8231200
202307,180770,1100804,1,.69,"S","THOMSON",33.46,-82.5,3327600,8230000
202307,180770,1100805,1,2.3,"W","WRIGHTSBORO",33.5,-82.54,3330000,8232400
202307,180770,1100806,1,1.38,"S","THOMSON",33.45,-82.5,3327000,8230000
202307,180770,1100808,1,3.86,"SSW","THOMSON",33.42,-82.53,3325200,8231800
202307,180775,1100856,1,2.52,"NW","MARSHALL",32.5529,-94.4038,3233174,9424228
202307,180775,1100856,2,1.93,"NE","MARSHALL",32.5526,-94.3505,3233156,9421030
202307,180775,1100856,3,2.48,"SW","MARSHALL ARPT",32.4979,-94.3336,3229874,9420016
202307,180775,1100856,4,3.89,"SW","MARSHALL",32.4919,-94.4192,3229514,9425152
202307,180776,1100858,1,2.56,"S","FORBING",32.3631,-93.7333,3221786,9343998
